"","X","Y","modulus"
"175",-47,185,0.699542459547141
"176",-47,186,0.637757799900844
"177",-47,187,0.640776237345465
"178",-47,188,0.366801049619639
"179",-47,189,0.543605843829174
"180",-47,190,0.648763347003401
"181",-47,191,0.845482838267223
"182",-47,192,0.820318327513151
"183",-47,193,0.828907436598001
"184",-47,194,0.862226874476898
"185",-47,195,0.489105966990916
"186",-47,196,0.630458250758497
"187",-47,197,0.643837472596598
"188",-47,198,0.560754268654715
"189",-47,199,0.814562439093123
"190",-47,200,0.999983335398214
"191",-46,140,0.838770756637253
"192",-46,141,0.852546039804995
"193",-46,142,0.882415406329798
"194",-46,143,0.865974792800785
"195",-46,144,0.831890032461757
"196",-46,145,0.825627952002165
"197",-46,146,0.712056541116482
"198",-46,147,0.834171219904373
"199",-46,148,0.799980170157252
"200",-46,149,0.821915633312446
"201",-46,150,0.841175905955795
"202",-46,151,0.764543989460071
"203",-46,152,0.712951623894637
"204",-46,153,0.780860178671849
"205",-46,154,0.846842144931691
"206",-46,155,0.896576434960646
"207",-46,156,0.884496302184159
"208",-46,157,0.779883781431103
"209",-46,158,0.672663651787829
"210",-46,159,0.784032112769234
"211",-46,160,0.828374337852765
"212",-46,161,0.853162515402984
"213",-46,162,0.855461413285888
"214",-46,163,0.882609122532042
"215",-46,164,0.831860806513305
"216",-46,165,0.793308465164339
"217",-46,166,0.639450673172206
"218",-46,167,0.698876315443364
"219",-46,168,0.766564775426376
"220",-46,169,0.842741088170015
"221",-46,170,0.787182801576747
"222",-46,171,0.748468501853323
"223",-46,172,0.657738128615329
"224",-46,173,0.584101896323195
"225",-46,174,0.675566282651162
"226",-46,175,0.751201384428971
"227",-46,176,0.678894911189225
"228",-46,177,0.606099078118685
"229",-46,178,0.702848875822233
"230",-46,179,0.72061724067717
"231",-46,180,0.709939182405575
"232",-46,181,0.739995925139093
"233",-46,182,0.736213183523576
"234",-46,183,0.704141487979815
"235",-46,184,0.735973354078579
"236",-46,185,0.63131235128339
"237",-46,186,0.546453272876058
"238",-46,187,0.615206572398322
"239",-46,188,0.550451077528799
"240",-46,189,0.654499418776303
"241",-46,190,0.785722221623845
"242",-46,191,0.725556482756318
"243",-46,192,0.839649948167968
"244",-46,193,0.77320904539459
"245",-46,194,0.723157517583844
"246",-46,195,0.801489106517524
"247",-46,196,0.806509909111516
"248",-46,197,0.583948330120066
"249",-46,198,0.569574485732369
"250",-46,199,0.877120091570969
"251",-46,200,0.999966823155557
"252",-45,140,0.790662910849905
"253",-45,141,0.868320904495009
"254",-45,142,0.874147360069059
"255",-45,143,0.807347552414911
"256",-45,144,0.842079221843872
"257",-45,145,0.822467882471382
"258",-45,146,0.813119004907345
"259",-45,147,0.820510306732978
"260",-45,148,0.838042608874843
"261",-45,149,0.770640356101803
"262",-45,150,0.727168850550766
"263",-45,151,0.695766114853265
"264",-45,152,0.549527924765086
"265",-45,153,0.790944971999698
"266",-45,154,0.925168315912882
"267",-45,155,0.868793657015846
"268",-45,156,0.818947118138852
"269",-45,157,0.771846803377901
"270",-45,158,0.777306062545591
"271",-45,159,0.735766531410028
"272",-45,160,0.842784109717434
"273",-45,161,0.858291042972421
"274",-45,162,0.768242428040576
"275",-45,163,0.789902946673906
"276",-45,164,0.753126803757454
